1712,lower
1713,lower
1714,lower
1715,lower
1716,lower
1717,lower
1718,lower
1719,lower
1720,upper
1721,upper
1722,upper
1723,upper
1724,upper
1725,upper
1726,upper
1727,upper
1728,upper
1729,upper
1730,upper
1731,upper
1732,upper
1733,upper
1734,upper
1735,upper
1736,upper
1737,upper
1738,upper
1739,upper
1740,upper
1741,upper
1742,upper
1743,upper
1744,upper
1745,upper
1746,upper
1747,upper
1748,upper
1749,upper
1750,upper
1751,upper
1752,upper
1753,upper
1754,lower
1755,lower
1756,lower
1757,lower
1758,lower
1759,lower
1760,lower
1761,lower
1762,lower
1763,lower
1764,lower
1765,upper
1766,upper
1767,upper
1768,upper
1769,upper
1770,upper
1771,upper
1772,upper
1773,upper
1774,upper
1775,upper
1776,upper
1777,upper
1778,upper
1779,upper
1780,upper
1781,upper
1782,upper
1783,upper
1784,upper
1785,upper
1786,upper
1787,upper
1788,upper
1789,upper
1790,upper
1791,upper
1792,upper
1793,upper
1794,upper
1795,upper
1796,upper
1797,upper
1798,upper
1799,upper
1800,upper
1801,upper
1802,upper
1803,upper
1804,upper
1805,upper
1806,upper
1807,upper
1808,upper
1809,upper
1810,lower
1811,lower
1812,lower
1813,lower
1814,lower
1815,lower
1816,lower
1817,lower
1818,upper
1819,upper
1820,upper
1821,upper
1822,upper
1823,upper
1824,upper
1825,upper
1826,upper
1827,upper
1828,upper
1829,upper
1830,upper
1831,upper
1832,upper
1833,upper
1834,upper
1835,upper
1836,upper
1837,upper
1838,upper
1839,upper
1840,upper
1841,upper
1842,upper
1843,upper
1844,upper
1845,upper
1846,upper
1847,upper
1848,upper
1849,upper
1850,upper
1851,upper
1852,upper
1853,upper
1854,upper
1855,upper
1856,upper
1857,upper
1858,lower
1859,lower
1860,lower
1861,lower
1862,lower
1863,lower
1864,lower
1865,lower
1866,lower
1867,lower
1868,upper
1869,upper
1870,upper
1871,upper
1872,upper
1873,upper
1874,upper
1875,upper
1876,lower
1877,lower
1878,lower
1879,lower
1880,lower
1881,lower
1882,lower
1883,lower
1884,lower
1885,upper
1886,upper
1887,upper
1888,upper
1889,upper
1890,upper
1891,upper
1892,upper
1893,upper
1894,upper
1895,upper
1896,upper
1897,upper
1898,upper
1899,upper
1900,upper
1901,upper
1902,upper
1903,upper
1904,upper
1905,upper
1906,upper
1907,upper
1908,upper
1909,upper
1910,upper
1911,upper
1912,upper
1913,upper
1914,upper
1915,upper
1916,upper
1917,upper
1918,upper
1919,upper
1920,upper
1921,upper
1922,upper
1923,upper
1924,upper
1925,lower
1926,lower
1927,lower
1928,lower
1929,upper
1930,upper
1931,upper
1932,upper
1933,upper
1934,upper
1935,upper
1936,upper
1937,upper
1938,upper
1939,upper
1940,upper
1941,upper
1942,upper
1943,upper
1944,upper
1945,upper
1946,upper
1947,upper
1948,upper
1949,upper
1950,upper
1951,upper
1952,upper
1953,upper
1954,upper
1955,upper
1956,upper
1957,upper
1958,upper
1959,upper
1960,upper
1961,upper
1962,upper
1963,upper
1964,upper
1965,upper
1966,upper
1967,upper
1968,lower
1969,lower
1970,lower
1971,lower
1972,lower
1973,lower
1974,lower
1975,lower
1976,lower
1977,upper
1978,upper
1979,upper
1980,upper
1981,upper
1982,upper
1983,upper
1984,upper
1985,upper
1986,upper
1987,upper
1988,upper
1989,upper
1990,upper
1991,upper
1992,upper
1993,upper
1994,upper
1995,upper
1996,upper
1997,upper
1998,upper
1999,upper
2000,upper
2001,upper
2002,upper
2003,upper
2004,upper
2005,upper
2006,upper
2007,upper
2008,upper
2009,upper
2010,upper
2011,upper
2012,upper
2013,upper
2014,upper
2015,upper
2016,upper
2017,upper
2018,lower
2019,lower
2020,lower
2021,lower
2022,lower
2023,lower
2024,lower
2025,lower
2026,lower
2027,lower
2028,lower
2029,lower
2030,lower
2031,lower
2032,upper
2033,upper
2034,upper
2035,upper
2036,upper
2037,upper
2038,upper
2039,upper
2040,upper
2041,upper
2042,lower
2043,lower
2044,lower
2045,lower
2046,lower
2047,lower
2048,lower
2049,lower
2050,lower
2051,lower
2052,upper
2053,upper
2054,upper
2055,upper
2056,upper
2057,upper
2058,upper
2059,upper
2060,upper
2061,upper
2062,upper
2063,upper
2064,upper
2065,upper
2066,upper
2067,upper
2068,upper
2069,upper
2070,upper
2071,upper
2072,upper
2073,upper
2074,upper
2075,upper
2076,upper
2077,upper
2078,upper
2079,upper
2080,upper
2081,upper
2082,upper
2083,upper
2084,upper
2085,upper
2086,upper
2087,upper
2088,upper
2089,upper
2090,upper
2091,upper
2092,upper
2093,upper
2094,upper
2095,lower
2096,lower
2097,lower
2098,lower
2099,lower
2100,lower
2101,lower
2102,upper
2103,upper
2104,upper
2105,upper
2106,upper
2107,upper
2108,upper
2109,upper
2110,upper
2111,upper
2112,upper
2113,upper
2114,upper
2115,upper
2116,upper
2117,upper
2118,upper
2119,upper
2120,upper
2121,upper
2122,upper
2123,upper
2124,upper
2125,upper
2126,upper
2127,upper
2128,upper
2129,upper
2130,upper
2131,upper
2132,upper
2133,upper
2134,upper
2135,upper
2136,upper
2137,upper
2138,upper
2139,upper
2140,upper
2141,upper
2142,upper
2143,upper
2144,upper
2145,lower
2146,lower
2147,lower
2148,lower
2149,lower
2150,lower
2151,lower
2152,lower
2153,lower
2154,lower
2155,lower
2156,lower
2157,lower
2158,lower
2159,lower
2160,lower
2161,lower
2162,upper
2163,upper
2164,upper
2165,upper
2166,upper
2167,upper
2168,upper
2169,upper
2170,upper
2171,upper
2172,upper
2173,upper
2174,upper
2175,upper
2176,upper
2177,upper
2178,upper
2179,upper
2180,upper
2181,upper
2182,upper
2183,upper
2184,upper
2185,upper
2186,upper
2187,upper
2188,upper
2189,upper
2190,upper
2191,upper
2192,upper
2193,upper
2194,upper
2195,upper
2196,upper
2197,upper
2198,upper
2199,upper
2200,upper
2201,upper
2202,upper
2203,upper
2204,upper
2205,upper
2206,lower
2207,lower
2208,lower
2209,lower
2210,lower
2211,lower
2212,lower
2213,lower
2214,lower
2215,lower
2216,lower
2217,lower
2218,lower
2219,lower
2220,upper
2221,upper
2222,upper
2223,upper
2224,upper
2225,upper
2226,upper
2227,upper
2228,upper
2229,upper
2230,upper
2231,upper
2232,upper
2233,upper
2234,upper
2235,upper
2236,upper
2237,upper
2238,upper
2239,upper
2240,upper
2241,upper
2242,upper
2243,upper
2244,upper
2245,upper
2246,upper
2247,upper
2248,upper
2249,upper
2250,upper
2251,upper
2252,upper
2253,upper
2254,upper
2255,upper
2256,upper
2257,upper
2258,upper
2259,upper
2260,upper
2261,upper
2262,upper
2263,upper
2264,upper
2265,upper
2266,upper
2267,upper
2268,upper
2269,lower
2270,lower
2271,lower
2272,lower
2273,lower
2274,lower
2275,lower
2276,lower
2277,lower
2278,lower
2279,lower
2280,lower
2281,lower
2282,lower
2283,lower
2284,lower
2285,upper
2286,upper
2287,upper
2288,upper
2289,upper
2290,upper
2291,upper
2292,upper
2293,upper
2294,upper
2295,upper
2296,upper
2297,upper
2298,upper
2299,upper
2300,upper
2301,upper
2302,upper
2303,upper
2304,upper
2305,upper
2306,upper
2307,upper
2308,upper
2309,upper
2310,upper
2311,upper
2312,upper
2313,upper
2314,upper
2315,lower
2316,lower
2317,lower
2318,lower
2319,lower
2320,lower
2321,lower
2322,lower
2323,lower
2324,lower
2325,lower
2326,lower
2327,lower
2328,lower
2329,upper
2330,upper
2331,upper
2332,upper
2333,upper
2334,lower
2335,lower
2336,lower
2337,lower
2338,lower
2339,lower
2340,lower
2341,upper
2342,upper
2343,upper
2344,upper
2345,upper
2346,upper
2347,upper
2348,upper
2349,upper
2350,upper
2351,upper
2352,upper
2353,upper
2354,upper
2355,upper
2356,upper
2357,upper
2358,upper
2359,upper
2360,upper
2361,upper
2362,upper
2363,upper
2364,upper
2365,upper
2366,upper
2367,upper
2368,upper
2369,upper
2370,upper
2371,upper
2372,upper
2373,upper
2374,upper
2375,upper
2376,upper
2377,upper
2378,upper
2379,upper
2380,upper
2381,upper
2382,upper
2383,upper
2384,lower
2385,lower
2386,lower
2387,lower
2388,lower
2389,lower
2390,lower
2391,lower
2392,lower
2393,upper
2394,upper
2395,upper
2396,upper
2397,upper
2398,upper
2399,upper
2400,upper
2401,upper
2402,upper
2403,upper
2404,upper
2405,upper
2406,upper
2407,upper
2408,upper
2409,upper
2410,upper
2411,upper
2412,upper
2413,upper
2414,upper
2415,upper
2416,upper
2417,upper
2418,upper
2419,upper
2420,upper
2421,lower
2422,lower
2423,lower
2424,lower
2425,lower
2426,lower
2427,lower
2428,lower
2429,lower
2430,lower
2431,lower
2432,lower
2433,lower
2434,lower
2435,upper
2436,upper
2437,upper
2438,upper
2439,upper
2440,upper
2441,upper
2442,upper
2443,upper
2444,upper
2445,upper
2446,upper
2447,upper
2448,upper
2449,upper
2450,upper
2451,upper
2452,upper
2453,upper
2454,upper
2455,upper
2456,upper
2457,upper
2458,upper
2459,upper
2460,upper
2461,upper
2462,upper
2463,upper
2464,upper
2465,upper
2466,upper
2467,upper
2468,upper
2469,upper
2470,upper
2471,upper
2472,upper
2473,upper
2474,upper
2475,upper
2476,upper
2477,upper
2478,upper
2479,upper
2480,upper
2481,upper
2482,upper
2483,upper
2484,lower
2485,lower
2486,lower
2487,lower
2488,lower
2489,lower
2490,lower
2491,lower
2492,lower
2493,lower
2494,lower
2495,lower
2496,upper
2497,upper
2498,upper
2499,upper
